source;type;quartile_2022
Zhongbei Daxue Xuebao (Ziran Kexue Ban)/Journal of North University of China (Natural Science Edition);journal;Q4
Zhurnal Belorusskogo Gosudarstvennogo Universiteta. Istoriya;journal;Q2
African Economic History;journal;Q3
African Journal of International and Comparative Law;journal;Q4
AIMS Journal;journal;Q4
Annals of African Surgery;journal;Q4
Annals of Movement Disorders;journal;Q4
Applied Marketing Analytics;journal;Q4
Asian Biotechnology and Development Review;journal;Q4
Atherosclerosis: X;journal;Q4
Australian Veterinary Practitioner;journal;Q4
Bulletin de l'Academie Nationale de Medecine;journal;Q4
Canadian Biosystems Engineering / Le Genie des biosystems au Canada;journal;Q4
Canadian Journal of History;journal;Q3
Caribbean Geography;journal;Q4
Chikei;journal;Q4
Chinese Journal of Reproduction and Contraception;journal;Q4
Con-textos Kantianos;journal;Q3
Corporate and Business Strategy Review;journal;Q4
Czech Yearbook of Public and Private International Law;book series;Q4
Dickensian;journal;Q2
Digital Evidence and Electronic Signature Law Review;journal;Q4
"Eire-Ireland; a journal of Irish studies";journal;Q3
Elenchos;journal;Q2
Espaces et Societes;journal;Q4
Estudos de Linguistica Galega;journal;Q3
Filosofia Unisinos;journal;Q3
Folia Amazonica;journal;Q4
Frontiers of Philosophy in China;journal;Q3
Galvanotechnik;trade journal;Q4
Gesundheitsokonomie und Qualitatsmanagement;journal;Q4
Graziadio Business Review;journal;Q4
Interdisciplinary Political Studies;journal;Q4
JNT-Journal of Narrative Theory;journal;Q2
Journal Asiatique;journal;Q2
Journal de la Societe des Americanistes;journal;Q3
Journal International Medical Sciences Academy;journal;Q4
Journal of China Pharmaceutical University;journal;Q4
Journal of Contemporary Drama in English;journal;Q2
Journal of Energy and Development;journal;Q4
Journal of Isfahan Medical School;journal;Q4
Journal of Political and Military Sociology;journal;Q4
Kartograficke Listy;journal;Q4
Kartografija i Geoinformacije;journal;Q4
Klinicka Farmakologie a Farmacie;journal;Q3
Kukila;journal;Q4
Kurume Medical Journal;journal;Q4
Letras (Peru);journal;Q2
Magyar Onkologia;journal;Q4
Melanges de la Casa de Velazquez;journal;Q2
New England Quarterly-A Historical Review of New England Life and Letters;journal;Q2
Northern History;journal;Q3
Oncology Issues;journal;Q4
Online Journal of Health and Allied Sciences;journal;Q4
Pediatria Integral;journal;Q4
Philippine Journal of Fisheries;journal;Q4
Potato Journal;journal;Q4
Praticien en Anesthesie Reanimation;journal;Q4
Problema;journal;Q4
Radical Teacher;journal;Q4
Revista de la Sociedad Espanola del Dolor;journal;Q4
Romanian Journal of Neurology/ Revista Romana de Neurologie;journal;Q4
Scandinavian Journal of the Old Testament;journal;Q2
Security and Human Rights;journal;Q4
Sobre Practicas Artisticas y Politicas de la Edicion;journal;Q2
Sprachwissenschaft;journal;Q3
Tempo (Brazil);journal;Q3
Theoretical Biology Forum;journal;Q4
Turk Kulturu ve Haci Bektas Veli - Arastirma Dergisi;journal;Q3
Turk Psikoloji Dergisi;journal;Q4
Verba;journal;Q3
Vestnik Khirurgii Imeni I.I.Grekova;journal;Q4
Voprosy Psikhologii;journal;Q4
Voprosy Sovremennoi Pediatrii - Current Pediatrics;journal;Q4
Zeitschrift fur Epileptologie;journal;Q4
Acta Facultatis Medicae Naissensis;journal;Q4
Advanced Ultrasound in Diagnosis and Therapy;journal;Q4
American Communist History;journal;Q3
ANAE - Approche Neuropsychologique des Apprentissages chez l'Enfant;journal;Q4
Antibiotiki i Khimioterapiya;journal;Q4
ARYS. Antiguedad, Religiones y Sociedades;journal;Q3
Association of Canadian Map Libraries and Archives Bulletin;journal;Q4
Brill's Companions to the Christian Tradition;book series;Q3
BSGLg;journal;Q4
Bulletin of Pharmaceutical Sciences. Assiut;journal;Q4
Bunseki Kagaku;journal;Q4
Cadernos de Estudos Africanos;journal;Q3
Cahiers Critiques de Therapie Familiale et de Pratiques de Reseaux;journal;Q4
Ceska Literatura;journal;Q2
Chinese Journal of Dermatology;journal;Q4
Clio: Histoire, Femmes et Societes;journal;Q3
Coluna/ Columna;journal;Q4
Competition Law Journal;journal;Q4
Computer Science Research Notes;journal;Q4
Credit and Capital Markets;journal;Q4
Cuestiones Constitucionales;journal;Q4
Ecumenical Review;journal;Q3
Elelmiszervizsgalati Kozlemenyek;journal;Q4
Endoscopic Surgery;journal;Q4
Ethical Perspectives;journal;Q3
European Procurement and Public Private Partnership Law Review;journal;Q4
Geopolitics of Energy;journal;Q4
Historia Social;journal;Q3
History of Humanities;journal;Q3
Ideology and Politics Journal;journal;Q4
International Journal of Advanced Media and Communication;journal;Q3
International Journal of Interdisciplinary Cultural Studies;journal;Q3
International Journal of Interdisciplinary Social and Community Studies;journal;Q3
International Journal of Language and Culture;journal;Q4
International Journal of Professional Business Review;journal;Q4
J19;journal;Q2
Janus.net;journal;Q4
JFE Technical Report;journal;Q4
Journal of Clinical Pediatric Surgery;journal;Q4
Journal of Electrical and Electronics Engineering;journal;Q4
Journal of Family History;journal;Q3
Journal of Horticultural Sciences;journal;Q4
Journal of International Peacekeeping;journal;Q4
Journal of Italian Cinema and Media Studies;journal;Q2
Journal of Popular Culture;journal;Q2
Journal of Religion and Violence;journal;Q3
Journal of Writing in Creative Practice;journal;Q2
Klinicheskaya Onkogematologiya/Clinical Oncohematology;journal;Q4
Knygotyra;journal;Q2
Korean Language in America;journal;Q3
Meditsinskiy Sovet;journal;Q4
Metropolitan Museum Journal;journal;Q3
Mundo Agrario;journal;Q3
Museums and Social Issues;journal;Q3
Nineteenth-Century Contexts;journal;Q2
Nka;journal;Q2
Nordisk tidsskrift for utdanning og praksis;journal;Q4
Novum Testamentum;journal;Q2
Optica Pura y Aplicada;journal;Q4
Opuholi Golovy i Sei;journal;Q4
Perspectiva Teologica;journal;Q3
Pharmaceutical Technology;journal;Q4
Pharmakeftiki;journal;Q4
Philippine Agricultural Scientist;journal;Q4
Photographies;journal;Q2
Proceedings of the International Astronautical Congress, IAC;conference and proceedings;-
Przeglad Geofizyczny;journal;Q4
Public Roads;trade journal;Q4
Revista de Contabilidade e Organizacoes;journal;Q4
Revista Mexicana de Pediatria;journal;Q4
Serbian Journal of Experimental and Clinical Research;journal;Q4
Shanghai Chest;journal;Q4
Shofar;journal;Q3
South African law journal;journal;Q4
Studia Anglica Posnaniensia;journal;Q2
Studia Politica;journal;Q4
Studies in African Linguistics;journal;Q3
Sustainable Humanosphere;trade journal;Q4
Technology Review;journal;Q4
Tehran University Medical Journal;journal;Q4
Tezhong Zhuzao Ji Youse Hejin/Special Casting and Nonferrous Alloys;journal;Q4
Transactions of the Japanese Society for Artificial Intelligence;journal;Q4
Transnational Screens;journal;Q2
Tuna;journal;Q3
Versus;journal;Q3
Vesper;journal;Q2
Vinculos de Historia;journal;Q3
Voprosy Leksikografii;journal;Q3
African American Review;journal;Q2
Age of Human Rights Journal;journal;Q4
Annali di Storia dell'Esegesi;journal;Q3
Archiv fur Lebensmittelhygiene;journal;Q4
Argumenta;journal;Q3
ARQ;journal;Q2
Ars et Humanitas;journal;Q3
Articulo - Journal of Urban Research;journal;Q4
Atelie Geografico;journal;Q4
Baltic Journal of Art History;journal;Q2
Boletin Americanista;journal;Q3
Cadernos CEDES;journal;Q4
Catalan Review;journal;Q2
Central European Journal of Paediatrics;journal;Q4
Change Management;journal;Q4
Chasqui;journal;Q2
Chinese Journal of Clinical Infectious Diseases;journal;Q4
Civil War History;journal;Q3
Classical Journal;journal;Q2
Clinical and Experimental Surgery;journal;Q4
Cultural History;journal;Q3
Current Trends in Immunology;journal;Q4
East Asian Journal of Popular Culture;journal;Q3
Ethiopian Journal of Reproductive Health;journal;Q4
European Oncology and Haematology;journal;Q4
European Yearbook of Minority Issues;journal;Q3
First World War Studies;journal;Q3
Fiziolohichnyi zhurnal (Kiev, Ukraine : 1994);journal;Q4
Fruhmittelalterliche Studien;book series;Q3
Gynakologische Endokrinologie;journal;Q4
Higher Education Forum;journal;Q4
Historia da Educacao;journal;Q4
Indian Drugs;journal;Q4
International Journal of Bioinformatics Research and Applications;journal;Q4
International Journal of Interdisciplinary Educational Studies;journal;Q4
I.P. Pavlov Russian Medical Biological Herald;journal;Q4
Iranian Heart Journal;journal;Q4
Journal of Christian nursing : a quarterly publication of Nurses Christian Fellowship;journal;Q4
Journal of East Asia and International Law;journal;Q4
Journal of Neurocritical Care;journal;Q4
Journal of Otolaryngology of Japan;journal;Q4
Journal of Persianate Studies;journal;Q3
Journal of Pharmacology and Pharmacotherapeutics;journal;Q4
Journal of the Royal Asiatic Society;journal;Q3
Keikinzoku/Journal of Japan Institute of Light Metals;journal;Q4
Light Metal Age;trade journal;Q4
MELUS;journal;Q2
Middle East Journal of Rehabilitation and Health Studies;journal;Q4
Neurologie und Rehabilitation;journal;Q4
Pediatria Polska;journal;Q4
Policy and Practice;journal;Q4
Pragmatism Today;journal;Q3
Proceedings from the Document Academy;journal;Q3
Purushartha;journal;Q3
Quest. Issues in Contemporary Jewish History;journal;Q3
Revista Chilena de Anestesia;journal;Q4
Revista Colombiana de Gastroenterologia;journal;Q4
Revista de Nefrologia, Dialisis y Trasplante;journal;Q4
Revista de Senologia y Patologia Mamaria;journal;Q4
Revista Gerencia y Politicas de Salud;journal;Q4
Revista Politecnica;journal;Q4
Russian Journal of Neurosurgery;journal;Q4
Sante Mentale au Quebec;journal;Q4
Scientific Journal of Kurdistan University of Medical Sciences;journal;Q4
Siberian Journal of Oncology;journal;Q4
Southern Semiotic Review;journal;Q2
Studia Antiqua et Archaeologica;journal;Q2
Studies in Media and Communication;journal;Q4
U.S. Geological Survey Fact Sheet;journal;Q4
Vestnik Vosstanovitel'noj Mediciny;journal;Q4
Wacana;journal;Q3
Zdravstveni Vestnik;journal;Q4
Zhongshan Daxue Xuebao/Acta Scientiarum Natralium Universitatis Sunyatseni;journal;Q4
Acta Medica Bulgarica;journal;Q4
Aktuelle Dermatologie;journal;Q4
Alif;journal;Q2
Anos 90;journal;Q3
Archives of Asian Art;journal;Q2
Atenea;journal;Q3
Aurora;book series;Q3
Australasian Review of African Studies;journal;Q3
Bach;journal;Q3
Biomedical Instrumentation and Technology;journal;Q4
BSAA Arte;journal;Q2
Bulletin of the School of Oriental and African Studies;journal;Q3
Cancer and Chemotherapy Reviews;journal;Q4
Caribbean Quarterly;journal;Q3
Ceramic Engineering and Science Proceedings;conference and proceedings;-
CERN Yellow Reports: School Proceedings;journal;Q4
Chinese Journal of Polar Research;journal;Q4
CLEI Eletronic Journal (CLEIej);journal;Q4
Corporate Governance and Organizational Behavior Review;journal;Q4
Cosmos and History;journal;Q3
Digests of the Intermag Conference;conference and proceedings;-
Encounters in Theory and History of Education;journal;Q3
English Academy Review;journal;Q2
Ethnologia Fennica;book series;Q3
Eurasip Journal on Embedded Systems;journal;Q4
Exemplaria Classica;journal;Q2
Fatigue of Aircraft Structures;journal;Q4
Footprint;journal;Q3
Frontiers in Clinical Drug Research - HIV;book series;Q4
Geology Today;trade journal;Q4
Gerokomos;journal;Q4
Hacettepe University Journal of the Faculty of Pharmacy;journal;Q4
Health Education and Health Promotion;journal;Q4
Hiroshima Journal of Medical Sciences;journal;Q4
Historia Regional;journal;Q3
Historische Zeitschrift;journal;Q3
IAFOR Journal of Literature and Librarianship;journal;Q2
Infection, Epidemiology and Microbiology;journal;Q4
Infektoloski Glasnik;journal;Q4
International Journal of Educational Organization and Leadership;journal;Q4
International Journal of Interdisciplinary Civic and Political Studies;journal;Q4
International Review of Environmental History;journal;Q3
Japanese Journal of Ecology;journal;Q4
Japanese Journal of Geriatrics;journal;Q4
Japanese Journal of Southeast Asian Studies;journal;Q4
Journal of Dance and Somatic Practices;journal;Q2
Journal of Engineering Technology;journal;Q4
Journal of English and Germanic Philology;journal;Q2
Journal of Environmental Law and Litigation;journal;Q4
Journal of Investment Strategies;journal;Q4
Journal of Islamic Manuscripts;journal;Q2
Journal of New Zealand and Pacific Studies;journal;Q2
Journal of Obstetrics and Women's Diseases;journal;Q4
Journal of Religious and Theological Information;journal;Q3
Journal of Romance Studies;journal;Q2
Journal of Taiwan Agricultural Engineering;journal;Q4
Journal of the Australasian Tax Teachers Association;journal;Q4
Journal of the Liaquat University of Medical and Health Sciences;journal;Q4
Journal of the Musical Arts in Africa;journal;Q3
Kairos;journal;Q4
Magyar Allatorvosok Lapja;journal;Q4
Magyar Nyelvor;journal;Q3
Medical Journal of Dr. D.Y. Patil Vidyapeeth;journal;Q4
Methis;journal;Q2
Microwave Review;journal;Q4
Mitteilungen des Deutschen Archaologischen Instituts Abteilung Istanbul;journal;Q3
Museum Anthropology;journal;Q3
NACE - International Corrosion Conference Series;book series;Q4
Narrative Culture;journal;Q2
Neumologia y Cirugia de Torax(Mexico);journal;Q4
Neurologia Argentina;journal;Q4
Nigerian Journal of Economic and Social Studies;journal;Q4
Nineteenth-Century Music Review;journal;Q3
NTUT Journal of Intellectual Property Law and Management;journal;Q4
Panacea;journal;Q3
Pelviperineology;journal;Q4
Performance Philosophy;journal;Q2
Poligrafi;journal;Q2
Public Health Forum;journal;Q4
Raptor Journal;journal;Q4
Research in Urban Sociology;book series;Q4
Revista Colombiana de Cardiologia;journal;Q4
Revista Cubana de Estomatologia;journal;Q4
Revista de Economia del Rosario;journal;Q4
Revista Espanola de Drogodependencias;journal;Q4
Revista Pesquisa em Fisioterapia;journal;Q4
Revista Proyecto, Progreso, Arquitectura;journal;Q2
Revista UNISCI;journal;Q4
Revue Internationale de Politique Comparee;journal;Q4
Rita Revista Indexada de Textos Academicos;journal;Q2
Scire;journal;Q4
Shedet;journal;Q3
Slavia Meridionalis;journal;Q2
Swiss Bulletin for Applied Geology;journal;Q4
Thomist;journal;Q3
Travail, Genre et Societes;journal;Q4
Uspekhi Fiziologicheskikh Nauk;journal;Q4
Vierteljahrshefte fur Zeitgeschichte;journal;Q3
WikiJournal of Medicine;journal;Q4
Zdravookhranenie Rossiiskoi Federatsii / Ministerstvo zdravookhraneniia RSFSR;journal;Q4
Zeitschrift fur Antikes Christentum;journal;Q2
Zeitschrift fur Phytotherapie : offizielles Organ der Ges. f. Phytotherapie e.V;journal;Q4
Zuchtungskunde;journal;Q4
Academe;journal;Q4
Acta Medica Philippina;journal;Q4
Acta Scientiarum - Education;journal;Q4
Advances in Public Interest Accounting;book series;Q4
AMHA - Acta Medico-Historica Adriatica;journal;Q4
Anadolu Arastirmalari;journal;Q3
Angiologia;journal;Q4
Antropologicheskij Forum;journal;Q3
Applied Economics Quarterly;journal;Q4
Asia Pacific Journal on Human Rights and the Law;journal;Q4
Bali Journal of Anesthesiology;journal;Q4
Biomedical and Biopharmaceutical Research;journal;Q3
British Journal for the History of Mathematics;journal;Q4
Caplletra;journal;Q3
Chimica Oggi;journal;Q4
Chinese Journal of Biomedical Engineering;journal;Q4
Chinese Journal of Clinical Oncology;journal;Q4
Chinese Journal of Rehabilitation Medicine;journal;Q4
